day;month;year;Univalle;Lomitas;Bengala;Gja_exp_hoeschst;Union;Apto_Farfan;Aeropuerto;Amaime;Arroyohondo;Bocas_del_Palo;Buga;Bugalagrande;Candelaria;Cartago;Cenicana;Corinto;Distrito_RUT;El_Naranjo;El_Tiple;Ginebra;Guacari;Guachinte;Jamundi;La_Paila;La_Virginia;Melendez;Miranda;Ortigal;Palmira_la_Rita;Palmira_San_Jose;Pradera;PTAR_Cali;Riofrio;Rozo;San_Marcos;Santander_de_Quilichao;Tulua;Viterbo;Yotoco;Zarzal
3;9;2016;NA;NA;NA;NA;NA;NA;0;0;0;0;0,3;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0;0;0
4;9;2016;NA;NA;NA;NA;NA;NA;25,6;17;3;27,9;0,2;10,8;14,3;2,9;2,6;0,3;12,1;0,4;0;11,8;3,1;0;2;41,7;5,5;1,2;0;0;5,6;15,2;2,4;6;23,8;18,7;5,9;0;6,3;0,7;10,5;1,7
5;9;2016;NA;NA;NA;NA;NA;NA;0,1;0,1;0;0;0,1;0,1;0;0,5;0;0;0,6;0,1;0;0,1;0;0;0,1;0,2;0;0,1;0;0;0,1;0,1;0;0;0;0,1;0;0;0,1;9,2;0,1;0
6;9;2016;NA;NA;NA;NA;NA;NA;1,6;2,3;6,1;30,1;4,3;2,8;0;27,6;4,9;3,5;5;0,1;37,3;0,9;6,6;5,4;30,3;0;1,8;20;68,5;0;1,9;0,8;1,6;6,5;0,1;0,8;1,4;2,9;0,2;0,2;16,6;0
7;9;2016;NA;NA;NA;NA;NA;NA;0,1;0,3;0,1;18,2;1,2;6,5;0;0,4;0,1;0,1;0,5;0,3;0,1;0,1;0,2;0,1;0,1;5,1;0,4;0,1;0,2;0,2;0,3;1;0,6;0;1,1;0,6;0,1;0,1;0,4;6,8;0;3,5
8;9;2016;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0,8;0;0,4;0;0;0;0;0;0,2;0;0;0;0,2;0;0,1;0;0;0;0;0;0;0;0,4;0;0,1
9;9;2016;NA;NA;NA;NA;NA;NA;0;0,6;11,7;17,4;6;12,6;0,4;15,4;7;2,2;7,8;2,1;40,1;0,1;7;0;9,5;11,8;0,8;6;0,1;27,3;1,4;1,3;0,2;0,8;0;25,6;0;0;0;28,4;1,9;10,2
10;9;2016;NA;NA;NA;NA;NA;NA;0;0;0,7;5,5;0,2;10,6;0,3;5,2;0;3,2;13,4;0,2;0;0,4;1,1;0;0;0;0,6;0,9;0;0;0;0;1;0;19,5;0;0;0;0,6;0,6;0;3,6
11;9;2016;NA;NA;NA;NA;NA;NA;1,1;4,5;1,3;8,2;3,8;2,6;6,1;1,4;11,5;20,8;1,7;5,6;9,7;6,8;1,3;9,4;6,5;1,4;2,6;2,1;6,8;7,6;6,3;7,7;11,8;1,7;14,2;4,7;1,9;4,4;13,9;26,8;5;11,1
12;9;2016;NA;NA;NA;NA;NA;NA;0;0,1;0;0,9;0,2;0,6;0;8,3;0;3,1;16;12,2;0,1;0;0,1;0,1;0,1;0,3;0;0,1;0,1;0,1;0,5;0,7;0;0;0,1;0;0,1;0;0,1;2,1;0;0,1
13;9;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
14;9;2016;NA;NA;NA;NA;NA;NA;4,8;13,4;4,3;19,3;12,9;7,2;4,3;36;4,9;6,1;28,6;9,8;4,6;15,3;27;3,1;1,4;28,1;26,7;3,7;6;33,7;9,4;8,6;3,9;3,6;3,9;13,2;10,1;10,6;4,5;72,3;6,5;28,2
15;9;2016;NA;NA;NA;NA;NA;NA;0,6;0,8;0,2;6,8;4,5;5,5;0,4;5,7;0,2;0;4,7;0,7;0,2;0,6;1,6;0,1;0,1;1,9;16;0,2;0,1;0,1;0,6;0,4;0,1;0,2;2,8;0,5;0,4;0,2;1,3;0,3;1,6;3,1
16;9;2016;NA;NA;NA;NA;NA;NA;0;0;0;0,9;0;0;0;0;0;0;0;0,4;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
17;9;2016;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;1,6;0;0,5;0;0;0;3,9;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0
18;9;2016;NA;NA;NA;NA;NA;NA;0;0;0;0,1;0;8,9;0;0;0;0;0;0,7;2,1;0;0;10,9;0;0;0;34,8;0,1;0;0;0;0;0;0;0;0;0;0,1;0;0;0
19;9;2016;NA;NA;NA;NA;NA;NA;0;0;0;0,2;0;0;0;0,2;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,1;0;0
20;9;2016;NA;NA;NA;NA;NA;NA;0;0;0;0;0;16,1;0;0;0;1,7;0;0,1;0;0;0;0;0;0;0;0;2,5;0;0,3;5,6;0,2;0;0;0;0;0;0;0;0;0
21;9;2016;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2,6;0;0;0;0;0;0;0;0;0
22;9;2016;NA;NA;NA;NA;NA;NA;0;0;0;1,4;0;0;0;0;0;0;0;0;10,1;0;0;1;0,9;0;20,6;7,6;0;7,9;0;0;0;0;0;0;0;0;0;0;0;0
23;9;2016;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;4,1;0;0;0;0;0;0,2;0,1;0;0;0;0;0,9;0;0;0;0;0;0;0;0;0;0;0;0
24;9;2016;NA;NA;NA;NA;NA;NA;0,2;1,4;0,4;0,2;9,2;0,1;3,1;3,2;3,2;0,8;0,6;0;2,5;19,4;39,5;0;0;0;0,4;4,2;0;0,5;1,6;0;0,8;0,1;3,4;1,9;0,9;0,5;3;13,1;2,6;0
25;9;2016;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0,1;0;0,1;0;0;0;0;0;0;0;0;0;3,2;0;0;0,2;0;0;0;0;0;0;0;0;0,5;0,5;0,1;0
26;9;2016;NA;NA;NA;NA;NA;NA;0;0;0;0;0,1;0;0;0,1;0;0;2,2;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0;0,3;0;0;0,8;0
27;9;2016;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4,9
28;9;2016;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0,1;0;0,3;0;0;0,1;4,1;30;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0
29;9;2016;NA;NA;NA;NA;NA;NA;0,8;1,2;0,3;0;21,8;2,7;1,8;0;0,2;0;0,9;5,6;0,3;4;2;19,4;0,1;15,6;1,9;0,7;0,3;0,1;11,1;29,2;11,5;0,1;30,6;0,9;1;1,6;11,6;NA;1;0,9
30;9;2016;NA;NA;NA;NA;NA;NA;13,8;14,4;1,9;18,7;2,3;0,8;12,2;9,4;12,4;3,1;0;9,9;10,4;16;6,8;6,3;10,4;6;0;4,6;26,1;55,5;20,4;16,2;9,8;10,8;26,6;10,3;2,5;9;7,1;NA;5;1,9
1;10;2016;NA;NA;NA;NA;NA;NA;9,8;15;12,7;1,9;0,8;6,4;5,4;7,8;24,3;17;3,3;17,9;4;9,2;15;6,7;1,4;4,4;16,2;48,2;12,8;19,2;4;4,4;3;19,1;10,7;14,6;11;4,3;1,6;NA;3,1;2,3
2;10;2016;NA;NA;NA;NA;NA;NA;17,2;0,1;0,5;0,3;0;0,1;7,6;0;2,9;1,1;0;0,2;6,1;0;0;2,1;2,4;0,1;0;6,2;1,6;0,7;2,5;6,9;2,3;14,1;0;0;2;0,9;0;NA;1,1;0,1
3;10;2016;NA;NA;NA;NA;NA;NA;2;0,1;0,5;1;0;0,2;1,7;0,9;0;0,2;0;0,5;6;0;0;0,4;0,8;0,5;0;0,1;0;0;0,3;0,6;0;3,3;0;0,9;3;1;0;0,9;0;0
4;10;2016;NA;NA;NA;NA;NA;NA;4,8;10,4;7,9;8,6;22,1;10,2;0,5;0,2;2,4;47,6;0;9,8;0,1;14,2;10;49,8;9,8;0,1;0,3;5,5;15,1;3,6;6,5;14,2;0,7;9,4;28,2;4,1;5,3;37,7;6,8;0,4;10,5;0
5;10;2016;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,3;0;0;0;0;0;0;0;0;0;0;0;0;2,3;0;0,3
6;10;2016;NA;NA;NA;NA;NA;NA;9;4,3;0,8;3;10;3,2;23,2;4,5;24,7;21,1;7,5;39,7;7,8;8,4;3,4;6,6;2,8;6,6;12,2;7;35;31,9;7,4;13,5;78,7;7,3;4,4;4,7;3;20,1;3,6;15;2,5;6
7;10;2016;NA;NA;NA;NA;NA;NA;1;11,8;1,3;0,1;0,2;0,9;0,1;0,1;0,1;0,1;0,4;0;0;8,6;15,1;0;23,7;0,5;2,5;3,7;0,1;0,1;0,9;0,3;0,4;0;1,1;0;8,3;0,7;0;1;1,7;3,6
8;10;2016;NA;NA;NA;NA;NA;NA;9,7;1;2,1;14,4;3,5;5,5;22,4;22,1;15,8;26,9;8,4;4,8;39;0,4;2,7;16,1;35,4;29,9;8,6;15,6;1;23,6;0,4;0,4;2,9;3;18,7;10,2;11,4;1,2;0,9;13,4;0;6,5
9;10;2016;NA;NA;NA;NA;NA;NA;5,9;5,5;2;5,2;1,6;8,9;8,5;2,3;3,9;33,3;6;14,7;4,1;3,8;4,4;37,9;11,4;3,8;2,2;40,5;5,8;9,4;8,9;7,6;14,9;7,1;1,3;10,3;2,6;40;1,5;10,4;8,9;2,2
10;10;2016;NA;NA;NA;NA;NA;NA;0;0,1;0;0;0,2;0;0;0,5;0,2;0,1;0,1;0;0;0,1;0,2;4,7;0,1;3,4;0,1;0,1;0,3;0;0,4;0,2;0,2;0;0;0;0;0,1;0;0,4;0,3;0,4
11;10;2016;NA;NA;NA;NA;NA;NA;1,4;0,1;1,6;8,1;0,5;9,9;9,3;3,5;0,1;10;3,6;2,7;15,9;0,1;3;8,3;6,3;6,1;1,3;10,7;0;5,8;0;2,2;0,3;15,4;0,8;0;9,4;9,1;1,2;4,3;0,3;4,8
12;10;2016;NA;NA;NA;NA;NA;NA;0;0;0;0,1;0;0;0;0;0;0;0;0,6;0,1;0;0;0;0;0;0,1;0;0;0,1;0;2,7;0,1;0;0;0;0;2,1;0;2;0,1;0,1
13;10;2016;NA;NA;NA;NA;NA;NA;0;0;0;5,3;0;0;0;0;0;0;0,8;0,2;0,1;0;0;0;0;0;0;0,1;3,7;0,5;0;0,2;0;0,2;0;0;0;0;0,5;0;0;0
14;10;2016;NA;NA;NA;NA;NA;NA;0,3;3;0,3;0,2;0,1;1,7;0,8;2,3;0,5;0,1;1,5;5,3;0;1,6;4,1;26,7;0,1;5,4;0;0,2;2;0,4;0,5;0,4;0,1;0,4;22,7;0,2;0,6;86,5;1,2;9,4;0,5;0,3
15;10;2016;NA;NA;NA;NA;NA;NA;10,6;21;3,2;15,8;4,8;35,1;13,8;12,2;33,3;5,1;11,8;0;14;5,1;0,4;18,1;7,8;22,9;1,2;26,6;1,9;11,2;6,9;15,2;12,5;11,1;17,3;22;4,9;23,4;0,6;22,8;7,4;15,3
16;10;2016;NA;NA;NA;NA;NA;NA;0;0;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0,1;0;0,1;0,3;0;0,5;0;0,1;0,1;0,1;0,1;0;0;0;0,1;0;0;0,1;0,1;0,1;0,1;0,7;0;0,2
17;10;2016;NA;NA;NA;NA;NA;NA;4,3;23,4;0,5;0;0,2;0;1,7;5,4;30,2;10,2;25,1;1,6;0,1;1,2;0;0,1;0;1,8;0;0;6;1,2;14,8;0,5;15,5;6,8;7;6,5;0;4,1;0;23,6;27,5;6,1
18;10;2016;NA;NA;NA;NA;NA;NA;11;17,5;21,8;14,3;2,3;1,3;6;21,5;12,2;0,8;21,5;2,3;4,8;10,4;0;0,1;6,1;0,1;17,1;15,2;3;4,2;31,5;19,2;0;3;1,2;7,9;4,5;0;2,5;15,5;1,9;0,1
19;10;2016;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;10;2016;NA;NA;NA;NA;NA;NA;0,1;0,2;0;0;0;0;0,4;0;0;0;0;0,3;0,9;0;0;0;0;0,2;0;0,2;1,1;0,1;0;2,4;0;0,1;0;0;0;0;0;0;0;0
21;10;2016;NA;NA;NA;NA;NA;NA;0;0,1;0;0;1,2;0,7;0;0;0;0;1,6;0;0,1;0;0;0;0;0;0;0;0,5;0;0;0;0,2;0;0;0;0;0,2;30,9;0;0;0,1
22;10;2016;NA;NA;NA;NA;NA;NA;0,3;0;21;5,4;0,1;1,6;4,3;0;2,4;0,6;0,1;0,7;0;0,2;0;0;1,5;1,6;0;0;0;16,5;0,9;0,1;0,7;0;0;0;0,4;1,2;0,2;0,2;8,4;6,3
23;10;2016;NA;NA;NA;NA;NA;NA;8,1;8;9,4;36,5;3;10,7;14,8;15,4;4,6;21,6;15,9;21,7;21,6;29,8;0;19,6;51,7;2,1;6,1;13,4;9,5;18,7;19,4;13,5;5,7;9,3;16,2;8,3;18,8;11,2;7;0,6;23,3;4,5
24;10;2016;NA;NA;NA;NA;NA;NA;14,5;9,6;0,2;35,2;4,1;0,1;21,7;0,4;27,9;11,2;0,3;25;15,9;6,7;0;12,1;40,8;0;0,3;2,4;41;41,2;2,8;1,6;35,4;0;26,1;17,8;31,7;4,5;21,3;17;5,9;0
25;10;2016;NA;NA;NA;NA;NA;NA;31,2;28,3;18,7;2,1;5,5;8,9;3,4;56,6;0,8;7;1,6;8,8;0,6;42,8;0;1,5;3,3;8;55,9;0,2;0,7;1,1;20,1;45,8;12,3;4,8;7,3;43,9;16,6;3,5;21;25,2;21,3;5,3
26;10;2016;NA;NA;NA;NA;NA;NA;0;0;0;0,3;0;0;0;0;0;0,7;0;0;0,1;0;0;0,4;0,5;0;0;0;0;0;0;0;0;0;0;0;0;7,8;0;2,3;0;0,1
27;10;2016;NA;NA;NA;NA;NA;NA;0;0;0;0,3;0;0;0;0;0;0;0;0;0;0;0;0,4;0;0;0;0;0,1;0;0;0;7,7;0;0;0;0;0;0;0,1;0;0
28;10;2016;NA;NA;NA;NA;NA;NA;0;0,8;0,1;0,6;1,7;6,2;0;32,6;0;29,5;38,1;0;0,1;0,7;0;0,2;0;26;6,1;0;0,9;0;0;3;0,1;0;6,5;0;0;9,7;17,5;9,8;12,4;7,3
29;10;2016;NA;NA;NA;NA;NA;NA;8,2;7,9;8;21,7;32;14,8;7,6;4,5;14,9;37,3;8,3;15,1;38,2;1,2;0;9,1;30,4;13,1;1;0;5,1;25;10,8;61,6;0;18,5;23,5;2,1;5,5;4,9;20,1;1;27,2;10,6
30;10;2016;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;1,5;0;0;0;0;0;0;0;0;0,7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
31;10;2016;NA;NA;NA;NA;NA;NA;3,8;4,9;6,6;21;2;15,5;7,7;0,2;4,4;22,9;0,1;24,4;6,2;3,8;0;19;10,6;3;0,3;0;14;3,2;14,2;15,4;14,2;0,8;1,3;1,1;5,3;20,7;1,9;0,5;8,7;0,3
1;11;2016;NA;NA;NA;NA;NA;NA;0;0;0;11,1;0,4;2,3;1,8;0,4;3,2;0,3;5,4;2,7;6,9;0,1;0;0;5,1;3;1,8;0;8,5;26,9;0,1;0,1;0,6;0;1,8;18,8;0,1;0;1;28,2;0,1;2,1
2;11;2016;NA;NA;NA;NA;NA;NA;0,2;0,5;0,1;0;5;0,1;0;0;0;4,6;0,1;0;0;0;0;0;0;0,1;0;0;0;0;0,1;0;0;0,4;0,1;0;0;0,1;1,2;0,1;0,1;0,1
3;11;2016;NA;NA;NA;NA;NA;NA;0;0;0,5;0;0;0;0;0;4,9;21,6;0;0;0;0;0;0;0;0;0,7;0;12,5;4,6;0;0;2,7;0;0;0;0;3,5;0;0,3;0;0
4;11;2016;NA;NA;NA;NA;NA;NA;3,5;0;0;24,3;3;28,1;0;19,7;0,2;0,7;9;7,7;0;0;0;0;13,2;12,4;25;0;3,3;2,9;0,1;0;0,1;0;7;0;0;22,4;2,4;20,6;0;13,3
5;11;2016;NA;NA;NA;NA;NA;NA;0;0;0;0,1;0,1;0,1;0;0;0;0;0;0;0;0;1;0;0,1;0;0;0;0;0,1;0;0;0,1;0;0;0;0;0;0;0;0;0
6;11;2016;NA;NA;NA;NA;NA;NA;0;0,1;0;0;0,9;0;0,4;12,1;1,3;3;0,3;0,2;0;10,3;0;6,2;4,1;0;0,4;0;2;0;0;0,2;3,2;0;0;0;0;0;0;0;12,7;0
7;11;2016;NA;NA;NA;NA;NA;NA;3,9;15,6;1,8;0;3;14,2;31,5;0,8;0;0,5;8,2;0,1;0,2;0;5;0;0;4;8,5;0;0,2;0,2;27,8;0,2;1,4;4;22,5;0,7;0;8,9;13,3;0,7;1;1,8
8;11;2016;NA;NA;NA;NA;NA;NA;0;1,4;0;0;0,1;0,3;0;0;0;0;0,4;0,2;0;1;0;0,1;0;0,2;0,1;0;0;0;0,1;0;1,4;0,7;0,1;0;0;0;0,1;0,1;0,1;0,1
9;11;2016;NA;NA;NA;NA;NA;NA;0;0;3,3;0;0;0;0;0;0;0;0,6;0;0,1;0;0;0;1,3;0;0;0;0;0;0,1;0,1;0;0,1;0;0,5;1,6;0;0;0,4;0;0
10;11;2016;NA;NA;NA;NA;NA;NA;0,8;0,3;0;1,1;0;1,5;0,8;0,1;2,6;12;0,1;0,6;0,8;2,2;0,2;40,3;0,8;1;14,2;0;3,3;0,4;4,3;1,2;3,9;0,1;0,1;1,9;1,8;3,4;0,5;2,5;1,2;55,3
11;11;2016;NA;NA;NA;NA;NA;NA;33,5;12,4;23,1;6,7;26,4;23,9;39;24,7;19,3;11,6;52,5;7,8;15;10,1;14,4;3,4;3,8;60,8;3,5;1,9;52;39;31,4;35,5;21,2;0,1;23,1;13,4;17,8;3,8;17;3;19,8;50,7
12;11;2016;NA;NA;NA;NA;NA;NA;0;0;0,4;0;0,1;0,1;0;3,2;0,3;1,5;0,1;0;0;2,4;0;4,7;0,9;0;0,3;0,1;4,5;0,9;0;0;0;0,1;0,3;0,1;0;2;0;0,6;0;0
13;11;2016;NA;NA;NA;NA;NA;NA;0,8;23,6;0,7;1,5;4,5;10,5;1;6,8;3,5;2,5;0,4;1,6;2,4;4,2;3,7;5,9;5,4;6;0;2,4;5,8;2,4;4,1;2,6;11,6;0,1;12,9;8,5;1,9;2,5;3,1;1;13,2;3
14;11;2016;NA;NA;NA;NA;NA;NA;9,8;4,3;10;14,8;16,7;71,4;7;39,8;2,2;21,1;33,2;12,9;3,1;9,4;13,5;18,6;15,1;37,7;29;8,8;1,2;7,8;1,1;2,9;1,2;0,1;42,7;4,2;7,5;2,8;14,3;25,6;15;36,3
15;11;2016;NA;NA;NA;NA;NA;NA;0,1;0;5;0,1;0;1;1,4;0,1;0,2;2;0,2;0,1;0,2;0;0;0,4;0,2;0,2;0;0,3;0,1;0,1;0,1;0,1;0,4;0,1;0;0,2;0,1;2,9;0;0;0;0,6
16;11;2016;NA;NA;NA;NA;NA;NA;0;0,5;2,4;0;2,6;0,8;0;4,3;0;0,4;3,8;0;0;0,5;1,5;0;0;0,7;6,8;0;0;0;0;0,1;0;0,1;0,8;0;0;2,5;1,8;4,5;2,5;3,2
17;11;2016;NA;NA;NA;NA;NA;NA;0;0;0,1;0;0,7;0,2;0;2,5;0;0;0,1;0;0;0;0;0,1;0;0,3;0,3;3,5;0;0;0;0;0,1;0,1;1;0;1,2;1,9;6,2;1;0,3;0,2
18;11;2016;NA;NA;NA;NA;NA;NA;0,5;2,8;0,2;1,7;10,2;2;0,3;18,9;0;31,5;16,1;1,2;0,1;11,2;0,4;5,2;34,2;3,1;2,7;31,1;0,4;19,1;2;12;0;0;3,5;24,4;3,9;3,5;0,5;2,5;3,8;9,6
19;11;2016;NA;NA;NA;NA;NA;NA;13,4;18,2;6,7;8,7;31;20,8;13,6;15,1;10,2;6;4,5;36,6;3,5;28;46,2;62,3;23,5;1,4;32,4;10;19,4;18,7;15,4;28,9;18,6;0,2;14,3;21,7;16;1,6;11,3;18,8;39,3;3,1
20;11;2016;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;0,5;0,4;0;0;0;1,5;0;0;0,1;0
21;11;2016;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,3;0;0;0;0,9;0;0;0;0
22;11;2016;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,2;0;0;0;0,4;0;0;0;0
23;11;2016;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0,2;0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0,1;0;0;0;0,4;0;0;0;0
24;11;2016;NA;NA;NA;NA;NA;NA;0;2,1;0;0;2,5;0,1;0,2;0;0;0;0,1;0;0;0;0,3;0;0;1;0,2;0;0;0;0,6;0,2;0,2;0,6;31,5;0;7,9;0,3;2,4;20,8;0,1;0,1
25;11;2016;NA;NA;NA;NA;NA;NA;12,9;54,6;6,5;20,1;15,5;0,6;10,8;1,5;11,1;32,3;0,1;72,5;10,1;32,9;11,4;30,2;27,2;1,9;15,6;27,7;3,6;36;14,9;22,2;3,3;0,7;0,4;4,7;3,6;0,2;4;16,6;2,5;17,6
26;11;2016;NA;NA;NA;NA;NA;NA;6,6;23,1;5,7;1,4;0;0,1;3,1;0,3;29,2;0,6;0;1;1,3;0,3;0,8;1,9;2,1;0;2,1;2,4;6,2;0,4;1,6;0,6;28,4;0,6;0;2,1;2,4;0,4;0,7;13,7;0,7;0,1
27;11;2016;NA;NA;NA;NA;NA;NA;0;20,2;0;0;0,7;0;0;9,2;0;0;8,7;0;0;16,1;0;0;3,9;0;3,2;1,8;0,1;0;0;0;0;0,2;0;0;0;0,3;4,3;0;0;0
28;11;2016;NA;NA;NA;NA;NA;NA;2,9;6,6;1,7;0;24,5;0,6;1,1;1,9;0,4;13,4;0,4;5,7;0,2;6,6;1,8;1,1;0;0,5;0;0,2;1,8;0,2;4,3;3,6;1,5;1,7;0,1;4,1;1,7;0,3;2,3;0;2,3;0
29;11;2016;NA;NA;NA;NA;NA;NA;0,1;1,1;0;0,4;0,4;0,1;0,6;3,7;0,6;0,1;2,9;0;0;1,3;5,9;0,1;0,7;0,1;0;0;0;0;1;1,9;2,3;0;0,2;0;0;0,3;0,9;1;1,1;0
30;11;2016;NA;NA;NA;NA;NA;NA;0;0;0;0;0,6;0,2;0;2,7;0;0;1;0;0;0,2;1,8;0,2;0;0;24,6;0;0;0;0;0;0;0;13,4;0,1;0;0,2;0,9;0,1;0;1,5
1;12;2016;NA;NA;NA;NA;NA;NA;3,6;0,9;0,4;0,5;0,2;0,1;0,2;3,4;0,1;NA;5,1;4,8;18,2;11,1;0;0;0,8;0,3;1,3;4,2;9,2;3,7;2,3;1,7;0;0,4;0;1,8;0;2,8;0,2;9,6;0;3,7
2;12;2016;NA;NA;NA;NA;NA;NA;0,1;0;1;0;2,6;0,2;8,9;3,9;3,7;NA;5,9;0,5;0,4;2;0;0;0,3;0,1;1,8;8,7;0;0;0,1;9,5;0;0,7;32,5;0;0;0,7;7,5;17,7;0,2;5,8
3;12;2016;NA;NA;NA;NA;NA;NA;40,4;11,1;22;11,6;13,7;9,8;16,5;0,3;8,2;NA;1;5,9;7,1;18,6;24,3;9;5,5;2,4;0,1;8,1;1,2;6,7;22,3;19,5;2,2;12,3;13,5;12,7;26,9;4,2;17;0,1;16,5;1,6
4;12;2016;NA;NA;NA;NA;NA;NA;11,1;7,4;1,5;0,4;2,4;2,2;16;0,1;7,8;NA;0;22,9;4,3;6,5;1,2;21,6;0,5;10;2,4;0,5;3,5;23,4;36,5;4,5;1,8;0,9;3,6;4,1;8,7;10,3;5,3;20,6;1;24,7
5;12;2016;NA;NA;NA;NA;NA;NA;1,2;0,1;0;0;12,4;5,8;0;0,3;0,1;NA;0,2;0,1;0;0;5,1;0;0;3,1;2,6;1,4;0;0,1;0,1;0;0;1,2;2,6;0,1;0,1;0,1;0;14,6;16,5;0,1
6;12;2016;NA;NA;NA;NA;NA;NA;0,2;1,1;0;0,8;0,1;0,2;0;5,4;0;NA;2,6;0,9;0;2;0,6;0,1;10,6;0,1;3,7;0,1;0,6;0;0,1;0,8;0;0;6,5;0,1;0;6,8;7,4;1,4;0,2;0
7;12;2016;NA;NA;NA;NA;NA;NA;0,2;0;0,1;57,9;0;0;0;0,1;0;NA;0;52,5;0,9;0,3;0,7;10,7;24,2;0,2;4,4;14,6;0;0;0,1;0,1;0;2,4;11,8;0,1;0;10,8;0,9;1,1;0;0,1
8;12;2016;NA;NA;NA;NA;NA;NA;0,2;11,7;0;5,3;0,8;31,9;0,1;0,1;0,1;NA;0,2;5,6;5;6,4;2,1;20,7;9,9;2,2;5,2;6,6;0;18,1;6;6,5;0,4;0;7,1;1,3;0,4;0,9;6,7;28,4;0;0
9;12;2016;NA;NA;NA;NA;NA;NA;0,1;5,5;0;26,2;5,9;25,6;13,4;4,1;8,7;NA;7,3;14,4;2,6;5,7;1,3;17,9;9,4;7;19,6;2,5;1,2;1,6;17,2;18,2;3,9;0,1;18,4;6,1;3,9;32,8;4,4;20,4;2,2;0,8
10;12;2016;NA;NA;NA;NA;NA;NA;0,1;1,5;0;0;0;0,2;0;2,3;0;NA;0;0;0;0;0;0,1;0;0;0;0;0;0;0,1;0;0;0;0;0;0;13,2;0;7,4;0;0
11;12;2016;NA;NA;NA;NA;NA;NA;0,1;4,2;7,6;3,6;0;0;16,7;0;35,5;NA;0;13,5;9,8;0,8;0;2,1;4,4;0;0;4,3;20;5,8;1,6;4,3;5,9;6;0;7,2;1,1;5,6;0,1;0;0;0
12;12;2016;NA;NA;NA;NA;NA;NA;0,1;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
13;12;2016;NA;NA;NA;NA;NA;NA;0,1;0;0;0;8,7;0,6;0;0;0;NA;0;0,1;0;0;0,2;0,3;0;9;10,1;0;0;0;0;0;0;0;0,4;0;0;1,8;1,3;4,6;17,4;10,6
14;12;2016;NA;NA;NA;NA;NA;NA;0;0;0;0;0,1;0,1;1,9;0;0,1;NA;0;0;0;0;0;8,1;0;0,1;0,2;0;0;0,2;0;1,6;0;0;0,1;0;0;7,1;0,1;0,1;0,1;0
15;12;2016;NA;NA;NA;NA;NA;NA;0,1;0,1;1,2;0;0,2;4,8;0,1;0;0,2;NA;1,2;0;0;0;0;0;0;2,7;5,2;0,2;0;0;0,4;5,5;0,5;0,2;0;0;0;1,7;0,3;0;0;0
16;12;2016;NA;NA;NA;NA;NA;NA;0;0,2;0;26,3;0;0,8;10,4;4,5;17,9;NA;3,7;1,5;19,6;2,2;4;0,8;9,7;13,6;2,3;5,3;2,8;23,6;1,2;0,5;11,7;15,5;0;1,9;0;4,1;0;38,9;0,1;0,1
